master_id	canonical_name	canonical_reading	old_names	alternative_names	prefecture	address	coordinates	main_deity_ids	secondary_deity_ids	related_clan_ids	shrine_rank_ancient	shrine_rank_modern	founding_year_estimated	founding_legend	notes	verified_status	verification_dimension	verified_at	verified_by	verification_source	coordinates_accuracy	coordinates_source	coordinates_verified_at	visualization_confidence	coordinates_source_url	coordinates_note
SHR-493	鳥海山大物忌神社	ちょうかいさんおおものいみじんじゃ	-	-	山形県	山形県飽海郡遊佐町吹浦字布倉1	39.0917,139.9097	DEI-202|DEI-203|DEI-204	-	-	名神大社|出羽一宮	国幣中社	欽明天皇25年伝	鳥海山開山伝	出羽一宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-494	鳥海山中之宮	ちょうかいなかのみや	-	-	秋田県	由利本荘市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	中世	秋田側の中之宮	秋田鳥海	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-495	八峰白瀑神社	しらたきじんじゃ	-	-	秋田県	山本郡八峰町	-	DEI-202|DEI-203|DEI-204	-	-	-	村社	中世	出羽北部修験	白瀑修験	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-496	田沢湖辰子姫神社	たつこひめじんじゃ	-	-	秋田県	仙北市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	中世	田沢湖鎮守	辰子伝説	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-497	男鹿真山神社	おがしんざんじんじゃ	-	-	秋田県	男鹿市	-	DEI-202|DEI-203|DEI-204	-	-	-	県社	景行天皇治世伝	ナマハゲ習合	男鹿修験	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-498	男鹿本山神社	おがほんざんじんじゃ	-	-	秋田県	男鹿市	-	DEI-202|DEI-203|DEI-204	-	-	-	村社	中世	男鹿半島最高峰	男鹿修験	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-499	羽黒山秋葉神社	はぐろさんあきはじんじゃ	-	-	山形県	鶴岡市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	中世	羽黒山秋葉相殿	出羽秋葉相殿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-500	出羽国分寺八幡	でわこくぶんじはちまん	-	-	山形県	山形市	-	DEI-181|DEI-183|DEI-184	-	-	-	村社	天平年間	出羽国分寺鎮守(八幡)	出羽国分寺	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-501	出羽神社境内羽黒月山湯殿三神社	さんしんじゃじんじゃ	-	-	山形県	鶴岡市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	古代	三神合祭	三神合祭殿	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-502	吹浦口大物忌	ふくらおおものいみ	-	-	山形県	飽海郡	-	DEI-202|DEI-203|DEI-204	-	-	-	-	古代	鳥海山西麓	鳥海山吹浦口	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-503	蕨岡口大物忌	わらびおかおおものいみ	-	-	山形県	飽海郡	-	DEI-202|DEI-203|DEI-204	-	-	-	-	古代	鳥海山西麓	鳥海山蕨岡口	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-504	矢島口大物忌	やじまおおものいみ	-	-	秋田県	由利本荘市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	古代	鳥海山北東麓	鳥海山矢島口	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-505	百宅口大物忌	ももやけおおものいみ	-	-	秋田県	由利本荘市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	古代	鳥海山北麓	鳥海山百宅口	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-506	月山八合目神社	がっさんはちごうめじんじゃ	-	-	山形県	東田川郡	-	DEI-202|DEI-203|DEI-204	-	-	-	-	中世	月山八合目鎮守	月山八合目	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-507	羽黒八合目神社	はぐろはちごうめじんじゃ	-	-	山形県	鶴岡市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	中世	羽黒山八合目	羽黒八合目	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-508	湯殿山五合目神社	ゆどのごごうめじんじゃ	-	-	山形県	鶴岡市	-	DEI-202|DEI-203|DEI-204	-	-	-	-	中世	湯殿山五合目	湯殿五合目	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-509	金峯山寺蔵王堂	きんぷせんじざおうどう	-	-	奈良県	吉野郡吉野町	-	DEI-191	-	-	-	別格官幣社	白鳳時代伝	役小角の開創	修験道大本山	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-510	吉野水分神社	よしのみくまりじんじゃ	-	-	奈良県	吉野郡吉野町	34.3597,135.8742	DEI-064	-	-	名神大社	県社	古代	吉野山中の水分神	吉野水分	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-511	吉野金峯神社	きんぷじんじゃ	-	-	奈良県	吉野郡吉野町	-	DEI-191	-	-	-	県社	古代	金精明神	金精明神	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-512	大峰山寺	おおみねさんじ	-	-	奈良県	吉野郡天川村	-	DEI-191	-	-	-	-	白鳳時代	役小角の修行地	大峰山頂	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-513	天河大弁財天社	てんかわだいべんざいてんしゃ	-	-	奈良県	吉野郡天川村坪内	-	DEI-019|DEI-325	-	-	-	県社	古代	役小角の勧請	天河弁財天	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-514	十津川玉置神社	たまきじんじゃ	-	-	奈良県	吉野郡十津川村	-	DEI-191	-	-	-	県社	崇神天皇治世伝	熊野奥宮	熊野修験奥宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-515	勝尾寺	かつおうじ	-	-	大阪府	箕面市	-	-	-	-	-	-	神亀4年(727)	役小角の修行地	箕面勝尾寺	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-516	雄山神社	おやまじんじゃ	-	立山三山	富山県	中新川郡立山町	36.5719,137.3144	DEI-005	-	-	式内社|越中一宮	国幣小社|別表神社	和銅元年(708)	佐伯有頼の開山	立山修験総本社	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-517	戸隠神社奥社	とがくしじんじゃ	-	戸隠九頭龍	長野県	長野市戸隠	36.7611,138.0803	DEI-207	-	-	式内社	国幣小社|別表神社	嘉祥2年(849)	学問行者開山	戸隠修験	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-518	戸隠神社中社	とがくしなかしゃ	-	-	長野県	長野市戸隠	-	DEI-110	-	-	-	国幣小社	嘉祥2年(849)	学問行者開山	戸隠中社	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-519	戸隠神社宝光社	とがくしほうこうしゃ	-	-	長野県	長野市戸隠	-	DEI-207	-	-	-	国幣小社	嘉祥2年(849)	学問行者開山	戸隠宝光社	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-520	大山祇神社境外社	おおやまづみがいしゃけいがいしゃ	-	-	愛媛県	今治市大三島町	-	DEI-064	-	-	-	-	古代	大山祇神社境外	大山祇境外	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-521	大山阿夫利神社	おおやまあふりじんじゃ	阿夫利神社|大山祇神社	相模大山|あふり	神奈川県	伊勢原市大山355	35.4319,139.2475	DEI-064	DEI-215	-	式内社(論社)	別表神社	崇神天皇朝(伝)	崇神天皇朝に創建されたと伝わる相模国大山の山岳信仰社。山頂(本社)・中腹(下社)・別宮の三社構成。	相模国・武蔵国南部の雨乞い信仰の中心。江戸時代の大山詣で(大山講)は江戸庶民の代表的旅行。落語「大山詣り」の舞台。「あふり」は雨降りの転訛。配祀に大雷神(未マスター化)。	verified	existence	2026-05-25T00:00:00	claude	神社庁データ重複解消(SHR-1154と統合)・詳細補強	approximate	manual	2026-05-29T00:00:00	textual		
SHR-522	大山祇神社(東京)	おおやまづみじんじゃ	-	-	東京都	あきる野市	-	DEI-064	-	-	-	村社	中世	武蔵大山祇	武蔵大山祇	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-523	十二神社大山祇	じゅうにじんじゃ	-	-	群馬県	渋川市	-	DEI-064	-	-	-	村社	中世	上野大山祇	上野大山祇	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-524	日吉大社	ひよしたいしゃ	-	山王総本社	滋賀県	大津市坂本	35.0703,135.8631	DEI-200|DEI-001	-	-	二十二社	官幣大社|別表神社	崇神天皇7年伝	比叡山地主神	山王信仰総本宮	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-525	松尾大社	まつのおたいしゃ	-	-	京都府	京都市西京区嵐山	35.0011,135.685	DEI-200	-	-	二十二社|名神大社	官幣大社|別表神社	大宝元年(701)	秦都理の創建	酒神・秦氏	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-526	赤山禅院	せきざんぜんいん	-	-	京都府	京都市左京区修学院	-	-	-	-	-	-	仁和4年(888)	比叡山の鎮守	比叡赤山	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-527	延暦寺横川中堂	よかわちゅうどう	-	-	滋賀県	大津市	-	-	-	-	-	国宝(別物)	嘉祥元年(848)	円仁開創	比叡山横川	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-528	延暦寺日吉社	えんりゃくじひよし	-	-	滋賀県	大津市	-	DEI-200	-	-	-	-	古代	比叡延暦寺鎮守	延暦寺鎮守	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-529	愛宕神社(京)	あたごじんじゃ	阿多古社|愛宕大権現	全国愛宕の総本宮|火伏の神	京都府	京都市右京区嵯峨愛宕町1	35.0633,135.6308	DEI-066	DEI-064	-	式内社	府社|別表神社	大宝年間(701-704)伝/天応元年(781)再興	大宝年間に役小角と泰澄が愛宕山に神廟を建てたのが起源と伝わり、天応元年(781)に和気清麻呂が中興した。	全国900社余の愛宕神社の総本宮。火伏(防火)の神として「火迺要慎(ひのようじん)」の御札で全国知名度。京都市最高峰(924m)の愛宕山頂に鎮座。3歳までに参拝すると一生火災に遭わないとされる。配祀に大山祇神・埴山姫命・稚産霊神(後二者未マスター化)。	verified	existence	2026-05-25T00:00:00	claude	神社庁データ重複解消(SHR-1167と統合)・詳細補強	approximate	manual	2026-05-29T00:00:00	textual		
SHR-530	愛宕神社(東京)	あたごじんじゃ	-	-	東京都	港区愛宕	-	DEI-066	-	-	-	村社	慶長8年(1603)	徳川家康による勧請	江戸愛宕	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-531	武蔵愛宕神社	むさしあたごじんじゃ	-	-	埼玉県	深谷市	-	DEI-066	-	-	-	村社	中世	武蔵愛宕	武蔵愛宕	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-532	信州愛宕神社	しんしゅうあたごじんじゃ	-	-	長野県	上田市	-	DEI-066	-	-	-	村社	中世	信州愛宕	信州愛宕	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-533	秋葉山本宮秋葉神社	あきはさんほんぐうあきはじんじゃ	-	秋葉総本社	静岡県	浜松市天竜区春野町	34.9269,137.8589	DEI-066	-	-	-	県社|別表神社	養老2年(718)	行基開創	秋葉総本社・全国 800+	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-534	秋葉神社(東京)	あきはじんじゃ(とうきょう)	-	-	東京都	台東区松が谷	-	DEI-066	-	-	-	村社	明治2年(1869)	東京遷都後勧請	東京秋葉	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-535	秋葉原秋葉神社	あきはばらあきはじんじゃ	-	-	東京都	千代田区神田	-	DEI-066	-	-	-	-	明治5年(1872)	秋葉原地名由来	秋葉原地名由来	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-536	信州秋葉神社	しんしゅうあきはじんじゃ	-	-	長野県	佐久市	-	DEI-066	-	-	-	村社	中世	信州秋葉	信州秋葉	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-537	英彦山神宮	ひこさんじんぐう	-	-	福岡県	田川郡添田町	33.48,130.9067	DEI-191	-	-	-	官幣中社|別表神社	継体天皇25年伝	藤原恒雄開山伝	九州修験中核	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-538	国東六郷満山	くにさきろくごうまんざん	-	-	大分県	国東市	-	DEI-191	-	-	-	-	養老2年(718)	仁聞菩薩開山	国東半島修験	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-539	両子寺	ふたごじ	-	-	大分県	国東市	-	-	-	-	-	-	養老2年(718)	仁聞菩薩開山	六郷満山中山本寺	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-540	熊野座神社(英彦山)	ひこさんくまの	-	-	福岡県	田川郡	-	DEI-194	-	-	-	-	古代	英彦山熊野	英彦山修験熊野	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-541	求菩提山	くぼてさん	-	求菩提山修験	福岡県	豊前市	-	DEI-191	-	-	-	-	中世	豊前修験	豊前修験	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-542	阿蘇国造神社	あそこくぞうじんじゃ	-	-	熊本県	阿蘇市	-	DEI-235	-	-	式内社	県社	崇神天皇18年伝	阿蘇国造祖神	阿蘇修験	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持						
SHR-543	阿蘇神社摂社	あそまっしゃせっしゃ	-	-	熊本県	阿蘇市	-	DEI-233	-	-	-	-	古代	阿蘇山口神社等	阿蘇摂社	verified	existence	2026-05-25T00:00:00	claude	auto-init: 著名社保護リスト						
SHR-544	霧島神宮	きりしまじんぐう	-	霧島六所権現	鹿児島県	霧島市霧島田口	31.8581,130.8717	DEI-015	-	-	-	官幣大社|別表神社	欽明天皇治世伝	天孫降臨地伝	天孫降臨ニニギ系	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-545	霧島東神社	きりしまひがしじんじゃ	-	-	宮崎県	西諸県郡高原町	-	DEI-015	-	-	-	県社	古代	霧島東麓	霧島東神社	verified	existence	2026-05-25T00:00:00	claude	auto-init: 近代社格保持						
SHR-546	狭野神社	さのじんじゃ	-	-	宮崎県	西諸県郡高原町	-	DEI-507	-	-	式内社	県社	崇神天皇治世伝	神武天皇生誕地伝	神武生誕地伝	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持						
SHR-547	夷守神社	ひなもりじんじゃ	-	-	宮崎県	小林市	-	DEI-015	-	-	式内社	県社	古代	霧島六所権現の一	霧島六社	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持						
SHR-548	剣山本宮宝蔵石神社	つるぎさんほんぐうじんじゃ	-	-	徳島県	三好市東祖谷	-	DEI-191	-	-	-	-	中世	剣山頂上	剣山修験	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-549	石鎚神社	いしづちじんじゃ	-	石鎚山頂上	愛媛県	西条市西田甲	33.8189,133.1314	DEI-191	-	-	式内社	県社|別表神社	白雉年間	役小角開山伝	西日本最高峰修験	verified	existence	2026-05-25T00:00:00	claude	auto-init: 古代社格保持	approximate	manual	2026-05-28T00:00:00	textual		
SHR-550	石鎚神社中宮成就社	じょうじゅしゃ	-	-	愛媛県	西条市小松町	-	DEI-191	-	-	-	-	古代	石鎚成就社	石鎚成就	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-551	石鎚神社土小屋遥拝殿	つちごやようはいでん	-	-	愛媛県	上浮穴郡久万高原町	-	DEI-191	-	-	-	-	中世	石鎚遥拝	石鎚遥拝	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-552	湯殿山注連寺別当	ゆどのちゅうれんべっとう	-	-	山形県	鶴岡市	-	DEI-204	-	-	-	-	中世	湯殿山別当寺	湯殿別当	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-553	羽黒山荒澤寺	あらさわじ	-	-	山形県	鶴岡市羽黒町	-	DEI-203	-	-	-	-	中世	羽黒山荒澤	羽黒荒澤	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-554	富士山経ヶ岳	きょうがだけ	-	-	山梨県	富士山	-	DEI-083	-	-	-	-	中世	富士山中の経塚	富士経塚	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-556	立山雄山頂上社	たてやまいただきしゃ	-	-	富山県	中新川郡	-	DEI-005	-	-	-	-	和銅元年(708)	立山頂上鎮座	立山頂上	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-557	立山中宮祈願殿	たてやまちゅうぐう	-	-	富山県	中新川郡	-	DEI-005	-	-	-	-	中世	立山中宮	立山中宮	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-558	立山護命大権現	ごみょうだいごんげん	-	-	富山県	中新川郡	-	DEI-191	-	-	-	-	中世	立山修験	立山護命	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
SHR-559	三輪山禁足地	みわやまきんそくち	-	-	奈良県	桜井市	-	DEI-014	-	-	-	-	古代	大神神社神体山	三輪山禁足地	under_review	existence	2026-05-25T00:00:00	claude	auto-init: 初期値						
